country,year,co2,gdp,label
Afghanistan,1991,0.20603028073656,1.3495794300539998,0
Albania,1991,1.25811576501704,0.033658699450462896,0
Algeria,1991,2.5355611120227097,0.17316213697312602,0
American Samoa,1991,5.90257639328904,0.0590505875579775,3
Andorra,1991,7.235379239755759,1.95342636301538,4
Angola,1991,0.5331090519876029,1.3495794300539998,0
Antigua and Barbuda,1991,3.47205782554488,0.760234533414465,0
Argentina,1991,3.1838929118841,0.57353599805848,0
Armenia,1991,5.90257639328904,0.0590505875579775,3
Aruba,1991,1.58448542421985,1.3495794300539998,0
Australia,1991,15.3153205276556,1.88557619964202,2
Austria,1991,8.04911377864628,2.24109117666654,1
Azerbaijan,1991,9.21881446843625,2.24109117666654,1
"Bahamas, The",1991,7.2028719536257695,1.19198335676821,3
Bahrain,1991,20.3035926569654,0.9055644407106299,6
Bangladesh,1991,0.102557667973101,0.0293160421069586,0
Barbados,1991,3.74171477442805,0.771474274597281,0
Belarus,1991,9.440847557386698,1.19198335676821,1
Belgium,1991,11.390890046725,2.10416606519648,2
Belize,1991,2.24970701490039,0.232672416499247,0
Benin,1991,0.064083941418733,0.0385753840745475,0
Bermuda,1991,2.24970701490039,2.7700310059131503,0
Bhutan,1991,0.317972755346151,0.044950124215582296,0
Bolivia,1991,0.822938915968381,0.0762077707050846,0
Bosnia and Herzegovina,1991,4.90694204132451,1.19198335676821,3
Botswana,1991,2.06586489997519,0.297272895276223,0
Brazil,1991,1.35300162566594,0.22592398936680103,0
British Virgin Islands,1991,5.09496418099359,0.266103385083384,3
Brunei Darussalam,1991,12.6968385623272,1.39051683366332,2
Bulgaria,1991,6.7895630480029405,0.126773437541485,3
Burkina Faso,1991,0.0662977125300246,0.0346410595888327,0
Burundi,1991,0.0413303113088896,0.0209778011006784,0
Cabo Verde,1991,0.288826181515702,0.0923744280787787,0
Cambodia,1991,0.1399459894601289,0.057564397447003396,0
Cameroon,1991,0.2183242060084139,0.0975471948892412,0
Canada,1991,14.727817324133198,2.17683432941828,2
Cayman Islands,1991,2.5699079611307702,0.227821038708065,0
Central African Republic,1991,0.0521103474822191,0.0478503276361394,0
Chad,1991,0.0649658076833437,0.0304874472521182,0
Chile,1991,2.19039951449602,0.280356271373259,0
China,1991,2.0005474547698103,0.0333142145400184,0
Colombia,1991,1.4982969535695,0.145669435734689,0
Comoros,1991,0.16514380486608,0.100055629059406,0
"Congo, Dem. Rep.",1991,0.0484568444457317,0.0268292496875798,0
"Congo, Rep.",1991,1.27151250540806,0.112489786317114,0
Costa Rica,1991,0.9556279459339442,0.224737337928741,0
Cote d'Ivoire,1991,0.225684260116398,0.084875311593867,0
Croatia,1991,3.1200536060611403,0.09117549815826739,0
Cuba,1991,2.5699079611307702,0.227821038708065,0
Curacao,1991,2.5699079611307702,0.227821038708065,0
Cyprus,1991,6.474095318603379,0.969609959332362,3
Czech Republic,1991,13.2802021772547,0.289660913065504,2
Denmark,1991,12.1704255361254,2.70113774590051,2
Djibouti,1991,0.560276710780218,0.0762012577430702,0
Dominica,1991,0.852551259644486,0.312265318162131,0
Dominican Republic,1991,1.13198521184422,0.135129850024099,0
Ecuador,1991,1.54309257906153,0.162220808790909,0
"Egypt, Arab Rep.",1991,1.55665123865485,0.0651077547640745,0
El Salvador,1991,0.572798795999393,0.0983181504214564,0
Equatorial Guinea,1991,0.161721081960244,0.025622633575855296,0
Estonia,1991,20.0856458085946,1.4811902819488099,6
Eswatini,1991,1.11207464623604,0.136778319552771,0
Ethiopia,1991,0.0469663601530466,0.0271394373532612,0
Faroe Islands,1991,6.50093053522882,2.1675064988826698,4
Fiji,1991,0.992659757029527,0.188176179446326,0
Finland,1991,10.995783586703698,2.54847392935746,2
France,1991,6.50093053522882,2.1675064988826698,4
French Polynesia,1991,11.664653234203,1.60388366679235,2
Gabon,1991,4.4579492408676105,0.55369983725291,3
"Gambia, The",1991,0.201476622163839,0.0695410988509787,0
Georgia,1991,5.275129758679871,1.99007266505069,3
Germany,1991,11.6526009432162,2.3357757725073,2
Ghana,1991,0.168339540853902,0.0433773264764704,0
Gibraltar,1991,0.168339540853902,0.0433773264764704,0
Greece,1991,7.346951194519111,1.01883697801238,3
Greenland,1991,1.24401318653978,1.83151963031585,0
Grenada,1991,1.24401318653978,0.311788983111369,0
Guam,1991,0.4334818358203139,0.101175496628105,0
Guatemala,1991,0.4334818358203139,0.101175496628105,0
Guinea,1991,0.156084160579384,0.0461375312462986,0
Guinea-Bissau,1991,0.170422306475446,0.025778917564696503,0
Guyana,1991,1.5447085672223602,0.0468158310884238,0
Haiti,1991,0.139302714689513,0.0483873635417995,0
Honduras,1991,0.482485955932165,0.09117549815826739,0
"Hong Kong SAR, China",1991,11.4015259307133,1.54658588553349,2
Hungary,1991,6.22264638402067,0.335025832349229,3
Iceland,1991,7.408930282353951,2.68029893184171,4
India,1991,0.681429665603252,0.030305560772287903,0
Indonesia,1991,0.876744876834978,0.0631782857820316,0
"Iran, Islamic Rep.",1991,3.77381552479432,1.4087207439370801,0
Iraq,1991,2.61438902253992,0.00227953453066678,0
Ireland,1991,8.915649355518239,1.4087207439370801,1
Isle of Man,1991,0.241373640072285,0.0631782857820316,0
Israel,1991,6.97514649424126,2.68029893184171,4
Italy,1991,7.11910727906388,2.19565297707332,4
Jamaica,1991,3.03362113105694,0.168333143101607,0
Japan,1991,8.91920234906908,2.89150082048082,1
Jordan,1991,2.6007228307565,0.115523423578046,0
Kazakhstan,1991,15.045851461893498,0.151492309359658,2
Kenya,1991,0.2401952816185689,0.0332418810700318,0
