country,year,co2,gdp,label
Afghanistan,1977,0.181522331822523,0.0224225001566116,1
Albania,1977,2.2758763913610496,0.0224225001566116,1
Algeria,1977,2.3825313448027003,0.119274422683489,1
American Samoa,1977,3.78041563238415,0.212970836077888,1
Andorra,1977,2.2758763913610496,0.775184330741357,1
Angola,1977,0.469216256201706,0.0224225001566116,1
Antigua and Barbuda,1977,7.491859978765159,0.12466901596426101,2
Argentina,1977,3.78041563238415,0.212970836077888,1
Armenia,1977,3.78041563238415,0.212970836077888,1
Aruba,1977,9.163403240235,0.0664102755742887,2
Australia,1977,13.2318961386697,0.777816400801462,2
Austria,1977,7.42806328393075,0.681062768469634,2
Azerbaijan,1977,7.42806328393075,0.681062768469634,2
"Bahamas, The",1977,49.3026382546931,0.361745306950786,0
Bahrain,1977,24.6386635836778,0.013137322730559299,0
Bangladesh,1977,0.0791166721181198,0.013137322730559299,1
Barbados,1977,2.37168934363338,0.198889518753808,1
Belarus,1977,49.3026382546931,0.361745306950786,0
Belgium,1977,12.8754387174913,0.842694695947372,2
Belize,1977,1.44549237170596,0.0858821811811081,1
Benin,1977,0.0865099047749418,0.021845398401670598,1
Bermuda,1977,8.51513108614232,0.837078651685393,2
Bhutan,1977,0.019745627638494,0.991730147004135,1
Bolivia,1977,0.8570882090059531,0.061730682923322004,1
Bosnia and Herzegovina,1977,49.3026382546931,0.361745306950786,0
Botswana,1977,0.975689916205723,0.056412901097729604,1
Brazil,1977,1.44950777667735,0.156854335363973,1
British Virgin Islands,1977,2.6857090542891098,0.259307648844045,1
Brunei Darussalam,1977,36.603467321439794,0.991730147004135,0
Bulgaria,1977,8.62876646248721,0.013137322730559299,2
Burkina Faso,1977,0.0389683717582291,0.0176783350963439,1
Burundi,1977,0.0256869599418438,0.014205298389329,1
Cabo Verde,1977,0.295146980811093,0.077374581550652,1
Cambodia,1977,0.0101917137226269,0.030701643200955697,1
Cameroon,1977,0.19851599434097,0.0430381399346939,1
Canada,1977,17.2028352375087,0.891905746104275,2
Cayman Islands,1977,5.03126805314847,0.147272958190941,1
Central African Republic,1977,0.0629168680640458,0.0248686033177452,1
Chad,1977,0.0465350736808858,0.021981369481486497,1
Chile,1977,2.11571050109327,0.12783281597291,1
China,1977,1.38884289658754,0.0185422832913673,1
Colombia,1977,1.56387669889826,0.077374581550652,1
Comoros,1977,0.146199932585003,0.077374581550652,1
"Congo, Dem. Rep.",1977,0.143812063832236,0.050906677026239695,1
"Congo, Rep.",1977,0.294851272205438,0.0469687930428265,1
Costa Rica,1977,1.18541424670999,0.13930005163339598,1
Cote d'Ivoire,1977,0.577201128812835,0.08916346022584709,1
Croatia,1977,0.208742394044487,0.0497938290844288,1
Cuba,1977,3.0480585917147005,0.147272958190941,1
Curacao,1977,3.0480585917147005,0.147272958190941,1
Cyprus,1977,4.01125734574867,0.147627154273967,1
Czech Republic,1977,4.01125734574867,0.147627154273967,1
Denmark,1977,12.154585147174402,0.978385202151322,2
Djibouti,1977,0.7136503863452891,0.768295377492882,1
Dominica,1977,0.3495091431450239,0.062460612185514505,1
Dominican Republic,1977,1.03822120256769,0.084828541713207,1
Ecuador,1977,1.0136291862915,0.149333358291433,1
"Egypt, Arab Rep.",1977,0.93889977405919,0.0357077947806179,1
El Salvador,1977,0.527425110943975,0.0678039258712384,1
Equatorial Guinea,1977,0.257428972580112,0.0429416584389773,1
Eritrea,1977,0.93889977405919,0.0357077947806179,1
Estonia,1977,5.35894297593551,0.362759066324096,1
Eswatini,1977,0.640731005743509,0.0571246828268655,1
Ethiopia,1977,0.0312343122901108,0.362759066324096,1
Faroe Islands,1977,9.66076472123988,0.753252696003268,2
Fiji,1977,1.2809698829515,0.12026313551028199,1
Finland,1977,10.5972997542469,0.7069105738256161,2
France,1977,8.82830186597347,0.753252696003268,2
French Polynesia,1977,1.96596684608951,0.5669999123728691,1
Gabon,1977,9.33743922491808,0.415421946780711,2
"Gambia, The",1977,0.197097554420855,0.0239433109984871,1
Georgia,1977,10.7618685096132,0.46814399317303795,2
Germany,1977,4.01125734574867,0.768295377492882,1
Ghana,1977,0.288902561533393,0.030680996503265102,1
Gibraltar,1977,2.54753870583565,0.030680996503265102,1
Greece,1977,5.049153465351321,0.388637445146759,1
Greenland,1977,14.6234615384615,0.5713954919049921,2
Grenada,1977,0.5283920238530689,0.0792454972735069,1
Guam,1977,0.5947104379503879,0.0854636643380983,1
Guatemala,1977,0.5947104379503879,0.0854636643380983,1
Guinea,1977,0.194881225073619,0.030680996503265102,1
Guinea-Bissau,1977,0.133046187018291,0.0148978152007931,1
Guyana,1977,2.49140373335572,0.059006537045003804,1
Haiti,1977,0.133669712208136,0.0178860636966735,1
Honduras,1977,0.597162691163422,0.0497938290844288,1
"Hong Kong SAR, China",1977,3.104833867836029,0.342942027607254,1
Hungary,1977,7.814048437687679,0.0178860636966735,2
Iceland,1977,8.59715327841875,0.995725443433463,2
India,1977,0.427724734158462,0.0186213504179523,1
Indonesia,1977,0.6004904338061839,0.0333694376681414,1
"Iran, Islamic Rep.",1977,4.71136717621888,0.231589310548935,1
Iraq,1977,3.50749743682003,0.159188226556523,1
Ireland,1977,7.180491438669191,0.34270734359203997,2
Isle of Man,1977,0.256167007083306,0.0333694376681414,1
Israel,1977,5.50608220315527,0.995725443433463,1
Italy,1977,6.36534883105407,0.460359970127027,2
Jamaica,1977,3.57919603003426,0.156173582822289,1
Japan,1977,8.21284727588872,0.6335286870668949,2
Jordan,1977,1.45208664374558,0.09620106437579411,1
Kazakhstan,1977,8.21284727588872,0.6335286870668949,2
Kenya,1977,0.3454356195249,0.030701643200955697,1
Kiribati,1977,0.387638964745679,0.0682676922367945,1
"Korea, Dem. People's Rep.",1977,6.77922323179354,0.320877135614128,2
"Korea, Rep.",1977,2.9032426443134702,0.10558800411599,1
Kuwait,1977,14.9277349591227,1.22538665418455,2
Kyrgyz Republic,1977,0.3454356195249,0.030701643200955697,1
Lao PDR,1977,0.073671192940709,1.22538665418455,1
Latvia,1977,30.2405370851067,1.04863357891095,0
Lebanon,1977,2.14235582884338,1.22538665418455,1
Lesotho,1977,2.46397209398882,0.0157348815051921,1
Liberia,1977,0.8711577840091479,1.22538665418455,1
Libya,1977,7.01629235224674,1.22538665418455,2
Liechtenstein,1977,0.7485368197599749,1.24124279687449,1
Lithuania,1977,4.17021004431734,0.0157348815051921,1
Luxembourg,1977,30.2405370851067,1.04863357891095,0
"Macao SAR, China",1977,1.30151392873591,1.04863357891095,1
Madagascar,1977,0.105909023791356,0.0294934246280607,1
Malawi,1977,0.111588515752313,0.014101037549876301,1
Malaysia,1977,1.76780052216079,0.102729291137516,1
Maldives,1977,0.101420916162489,0.0294934246280607,1
Mali,1977,0.0617333905221589,0.0156405949369652,1
Malta,1977,2.61612861191647,0.203789733697812,1
Marshall Islands,1977,3.0674059519858097,0.130132462245746,1
Mauritania,1977,0.394988728962916,0.0566230305158702,1
Mauritius,1977,0.6964832061507811,0.0893914952381185,1
Mexico,1977,3.0674059519858097,0.130132462245746,1
"Micronesia, Fed. Sts.",1977,9.66076472123988,0.753252696003268,2
Moldova,1977,0.682192730893255,3.14304338223286,1
Monaco,1977,0.682192730893255,3.14304338223286,1
Mongolia,1977,3.18296614981241,0.0031234851783083903,1
Montenegro,1977,2.31450597181613,0.0031234851783083903,1
Morocco,1977,0.682192730893255,0.0590232250943507,1
Mozambique,1977,0.2526955727848889,0.0031234851783083903,1
Myanmar,1977,0.161556740009944,0.0031234851783083903,1
Namibia,1977,21.1147368030195,0.102729291137516,0
Nauru,1977,15.3700648999459,0.00985420074155997,2
Nepal,1977,0.0240484127530066,0.00985420074155997,1
Netherlands,1977,11.8559280927615,0.9166808195243069,2
New Caledonia,1977,15.746529411764698,0.615897152456923,2
New Zealand,1977,6.50615729760913,0.495058820538927,2
Nicaragua,1977,0.950687326661039,0.0750250231310017,1
Niger,1977,0.0667800853663289,0.023518863837558,1
Nigeria,1977,0.7524638657476899,0.053621617892585,1
North Macedonia,1977,2.58168542166735,0.130132462245746,1
Northern Mariana Islands,1977,3.18296614981241,0.0031234851783083903,1
Norway,1977,7.6846192562583395,1.0266120671869798,2
Oman,1977,8.700557575955921,0.28033940829517,2
Pakistan,1977,0.343712608251104,0.021316870252429,1
Palau,1977,14.4986557014076,0.051073765385351196,2
Panama,1977,1.88357844470901,0.148996405492642,1
Papua New Guinea,1977,0.478550164171892,0.0496804129927674,1
Paraguay,1977,0.394716099342238,0.0712658515370636,1
Peru,1977,1.43560039986904,0.0899255518164722,1
Philippines,1977,0.8424211280394202,0.051073765385351196,1
Poland,1977,12.0794435996374,0.0496804129927674,2
Portugal,1977,2.4036428917026003,0.226737100319478,1
Puerto Rico,1977,0.483912141066932,0.320877135614128,1
Qatar,1977,54.44615755900371,1.9842036056365702,0
Romania,1977,8.199979904482861,1.9842036056365702,2
Russian Federation,1977,23.660152196914,1.9842036056365702,0
Rwanda,1977,0.057501354345268,0.016038424280063798,1
Samoa,1977,0.526530825359945,0.259307648844045,1
San Marino,1977,0.527425110943975,0.0678039258712384,1
Sao Tome and Principe,1977,0.332977684956074,0.0103818609194054,1
Saudi Arabia,1977,14.398245670678598,0.9038879186647789,2
Senegal,1977,0.433118177054736,0.056702566285836704,1
Serbia,1977,0.166468907364934,0.0103818609194054,1
Seychelles,1977,1.3650503350273502,0.10443530679852399,1
Sierra Leone,1977,0.161923833536824,0.0218191800605492,1
Singapore,1977,12.1744463080033,0.284633598832854,2
Sint Maarten (Dutch part),1977,0.640731005743509,0.0571246828268655,1
Slovak Republic,1977,5.311089923360611,0.179365802784294,1
Slovenia,1977,5.311089923360611,0.179365802784294,1
Solomon Islands,1977,0.3880703273444449,0.0448070035138772,1
Somalia,1977,0.166468907364934,0.0103818609194054,1
