country,year,co2,gdp,label
Albania,2001,70.33131585067274,64.4144970703125,0
Algeria,2001,48.93106232347454,88.550087890625,0
Angola,2001,5.614391777995817,47.668369140625,0
Argentina,2001,112.35822856698123,176.10755859375,0
Armenia,2001,104.20316428631286,44.643857421875,0
Aruba,2001,123.8201875295139,393.883515625,1
Australia,2001,422.10008773594245,384.7415234375,2
Austria,2001,466.2752525080213,468.7891796875,2
Azerbaijan,2001,178.1548967501101,43.6045947265625,0
Bahamas,2001,313.4733477403996,410.0175,2
Bahrain,2001,276.57619683840807,482.4577734375,2
Bangladesh,2001,2.600143742750737,19.980662841796875,0
Barbados,2001,104.87433025014647,147.134033203125,0
Belarus,2001,393.5150110844793,84.77083984375,4
Belgium,2001,897.0349209372397,433.47890625,3
Belize,2001,23.036064667679977,66.98158203125,0
Benin,2001,1.7668474718232732,25.32634033203125,0
Bhutan,2001,4.970063454128352,43.08525390625,0
Bolivia,2001,17.37431698504022,54.0275927734375,0
Botswana,2001,19.737404459422056,104.571484375,0
Brazil,2001,36.25985762397488,116.025,0
Bulgaria,2001,431.2637902385935,111.24505859375,4
Burkina Faso,2001,0.7819573125977065,13.435435791015625,0
Burundi,2001,0.4959295014824382,8.260289306640624,0
Cambodia,2001,1.8040450882111128,15.700738525390625,0
Cameroon,2001,3.66862415338016,29.03922119140625,0
Canada,2001,591.3299652078165,373.096484375,2
Cape Verde,2001,6.663780938684884,40.84444091796875,0
Central African Republic,2001,1.2294014995848825,10.627222900390626,0
Chad,2001,0.5470164018413034,9.647374877929687,0
Chile,2001,77.12975640914922,159.736201171875,0
China,2001,54.98258148076954,37.12338134765625,0
Colombia,2001,37.90797210950899,90.514140625,0
Comoros,2001,2.3075860387631546,28.2908349609375,0
Congo,2001,4.3261764825388935,44.3869189453125,0
Costa Rica,2001,21.605133271142513,128.325732421875,0
Croatia,2001,171.05735619515687,196.61060546875,0
Cyprus,2001,118.99773469661714,338.7807421875,1
Denmark,2001,549.8783794190704,491.3322265625,2
Dominica,2001,25.287377813217482,96.02501953125,0
Dominican Republic,2001,29.53064778572924,94.100322265625,0
Ecuador,2001,30.315100772179324,83.508857421875,0
Egypt,2001,22.939414507976444,78.6750732421875,0
El Salvador,2001,17.40939512580661,65.9126904296875,0
Equatorial Guinea,2001,4.213284550554419,175.23544921875,0
Estonia,2001,985.3613722435301,189.52107421875,3
Ethiopia,2001,0.6647477915450816,7.658093872070313,0
Fiji,2001,29.449006524222224,97.324326171875,0
Finland,2001,386.6961982549278,408.4233984375,2
France,2001,492.66317702665845,402.2662890625,2
Gabon,2001,70.70648457592156,165.22197265625,0
Gambia,2001,2.146140860726861,23.27354248046875,0
Georgia,2001,138.698595096391,52.3622265625,0
Germany,2001,925.1944614913093,435.7663671875,3
Ghana,2001,4.400224669291642,28.49006103515625,0
Greece,2001,225.21304151932634,301.80357421875,2
Grenada,2001,26.96050638562477,113.33736328125,0
Guatemala,2001,10.300886106339485,64.936064453125,0
Guinea,2001,2.911511593516604,17.303021240234376,0
Guyana,2001,77.93961366396036,79.696982421875,0
Haiti,2001,2.7424580897567856,28.84217041015625,0
Honduras,2001,9.08981065594669,41.0976953125,0
Hong Kong,2001,109.84170111225133,362.5266015625,1
Hungary,2001,402.9691367017052,202.5241015625,4
Iceland,2001,233.92540875679472,426.26921875,2
India,2001,14.06481891892262,26.566552734375,0
Indonesia,2001,20.05929176627341,58.1642529296875,0
Iran,2001,89.46342875037394,100.2658203125,0
Iraq,2001,43.942755438327865,90.897060546875,0
Ireland,2001,285.2874811197607,497.44625,2
Israel,2001,131.49314136084527,292.82525390625,1
Italy,2001,284.93779737256375,438.694296875,2
Jamaica,2001,99.89834747895311,93.9937109375,0
Japan,2001,340.9325005583627,363.755859375,2
Jordan,2001,24.582812719162344,90.3514453125,0
Kazakhstan,2001,475.32993729559104,116.82841796875,4
Kenya,2001,4.268140585550462,32.204755859375,0
Kiribati,2001,7.594245306022922,21.1550146484375,0
Kuwait,2001,306.1253105913434,535.788203125,2
Kyrgyzstan,2001,106.59734205971294,32.12133544921875,0
Laos,2001,2.1691233452531553,29.77796875,0
Latvia,2001,434.7084166598673,139.93953125,4
Lebanon,2001,60.06671264335153,143.59431640625,0
Lesotho,2001,8.874671755228606,17.428780517578126,0
Liberia,2001,6.879069285895191,17.40238525390625,0
Libya,2001,164.64133357387718,161.930869140625,0
Lithuania,2001,471.20581152013324,148.7237890625,4
Luxembourg,2001,858.1529912800977,1011.431484375,5
Madagascar,2001,1.606893575967943,16.589359130859375,0
Malawi,2001,1.4331201029613998,10.445792236328124,0
Malaysia,2001,58.106366712621735,156.520146484375,0
Mali,2001,0.7664686754074939,18.238406982421875,0
Malta,2001,113.26417344539328,269.56810546875,1
Mauritania,2001,6.917728765984275,41.26220703125,0
Mauritius,2001,32.792102004741935,121.91927734375,0
Mexico,2001,88.6973672969404,174.38208984375,0
Moldova,2001,393.1052885490847,53.9596728515625,4
Mongolia,2001,75.48317897483673,46.143876953125,0
Montenegro,2001,100.07727856962886,125.051591796875,0
Morocco,2001,19.376179585381173,46.3394140625,0
Mozambique,2001,2.960737945880798,6.871494140625,0
Namibia,2001,6.7684482970862625,67.752216796875,0
Nepal,2001,1.2190014069854307,21.41067138671875,0
Netherlands,2001,487.3532788120073,481.6078515625,2
New Zealand,2001,232.5450210287259,337.75234375,2
Nicaragua,2001,12.536325814663305,40.259365234375,0
Niger,2001,0.7884652829174873,9.647249145507812,0
Nigeria,2001,8.325822701120556,30.75003173828125,0
