country,year,co2,gdp,label
Afghanistan,1993,0.0859856046188432,1.49386815734932,0
Albania,1993,0.641405614065312,0.036727922507758096,0
Algeria,1993,2.65853539125032,0.180729745090643,7
American Samoa,1993,1.49861244544114,0.035720284857539294,0
Andorra,1993,6.7241775182864805,1.6515658395392399,6
Angola,1993,0.527722889498498,1.49386815734932,0
Antigua and Barbuda,1993,3.8007206166289103,0.813618854727449,7
Argentina,1993,3.26846227107407,0.6969119729045711,7
Armenia,1993,1.49861244544114,0.035720284857539294,0
Aruba,1993,1.69441597737941,1.49386815734932,0
Australia,1993,15.416312899756598,1.7667187099750201,1
Austria,1993,7.31124250265602,2.40815277928004,6
Azerbaijan,1993,7.14076050700467,0.0209478571809788,6
"Bahamas, The",1993,7.747219301643519,1.1406858133658,6
Bahrain,1993,24.3746876235519,0.9698152889989051,4
Bangladesh,1993,0.1139096237782619,0.0300555747727731,0
Barbados,1993,3.75186171926221,0.781957000268592,7
Belarus,1993,7.446039652309801,1.1406858133658,6
Belgium,1993,10.9187637432787,2.22839360213551,2
Belize,1993,2.32764073371284,0.283468842504744,0
Benin,1993,0.0760626908698149,0.0411926179723246,0
Bermuda,1993,2.32764073371284,3.09006942794093,0
Bhutan,1993,0.319194877861019,0.0424337841824734,0
Bolivia,1993,1.06934950321058,0.0784190988682633,0
Bosnia and Herzegovina,1993,3.28516722481821,1.1406858133658,7
Botswana,1993,2.32290527549657,0.297338040121706,0
Brazil,1993,1.37189195989322,0.234809004733429,0
British Virgin Islands,1993,5.24054451417669,0.28579386595176204,7
Brunei Darussalam,1993,13.7387995058292,1.45755745862436,1
Bulgaria,1993,6.57081484123639,0.12782471734610798,6
Burkina Faso,1993,0.0649046587203125,0.0334943236997182,0
Burundi,1993,0.0362190486670183,0.0161887525025872,0
Cabo Verde,1993,0.300499648961774,0.133972957676692,0
Cambodia,1993,0.138405153405564,0.0254116634829301,0
Cameroon,1993,0.517720218241615,0.125790570919067,0
Canada,1993,14.7353487028863,2.01211612532855,1
Cayman Islands,1993,1.86202790316936,0.20730937120795903,0
Central African Republic,1993,0.0525253533314862,0.041980270384822896,0
Chad,1993,0.0624626271628637,0.0222923183217462,0
Chile,1993,2.31625334332884,0.353517436010228,0
China,1993,2.2432453073554903,0.03773898394789,0
Colombia,1993,1.58956905295425,0.189354221193734,0
Comoros,1993,0.155808311260489,0.100803846925938,0
"Congo, Dem. Rep.",1993,0.0368406347564079,0.0275821616897652,0
"Congo, Rep.",1993,1.16802350110161,0.10486129912605299,0
Costa Rica,1993,1.23951086173286,0.284164277992717,0
Cote d'Ivoire,1993,0.2230320025305089,0.083228305872577,0
Croatia,1993,3.36705240320376,0.0913301631344466,7
Cuba,1993,1.86202790316936,0.20730937120795903,0
Curacao,1993,1.86202790316936,0.20730937120795903,0
Cyprus,1993,6.94961832061069,1.05261417696747,6
Czech Republic,1993,12.6797520391138,0.39561783495613,1
Denmark,1993,11.4269128563466,2.75979752286357,2
Djibouti,1993,0.549713502257059,0.0753509224240846,0
Dominica,1993,1.1296563020701005,0.346699886929772,0
Dominican Republic,1993,1.26151747566113,0.173339953649834,0
Ecuador,1993,1.47243159214192,0.172775500331884,0
"Egypt, Arab Rep.",1993,1.53355033385072,0.0777857735101984,0
El Salvador,1993,0.7139633379825949,0.12167008409832399,0
Equatorial Guinea,1993,2.13990666548503,0.029407050485754,0
Eritrea,1993,0.28142199406691,0.0208999479930191,0
Estonia,1993,12.2613323624214,1.3339908563675,1
Eswatini,1993,0.8223443347234329,0.152889244383416,0
Ethiopia,1993,0.0364007835850329,0.016569322804152402,0
Faroe Islands,1993,5.913536993519419,2.23801077483221,7
Fiji,1993,0.993427483767395,0.21670954536284498,0
Finland,1993,10.5517732643803,1.76088123902264,2
France,1993,5.913536993519419,2.23801077483221,7
French Polynesia,1993,11.4417653650866,1.7539547269931601,2
Gabon,1993,4.56413040206104,0.425206534768253,7
"Gambia, The",1993,0.1979524178945219,0.0711726180956623,0
Georgia,1993,3.27625175622569,0.0547334893087623,7
Germany,1993,10.929642078711698,2.55226295733618,2
Ghana,1993,0.198053537285845,0.0370419454924392,0
Gibraltar,1993,0.198053537285845,0.0370419454924392,0
Greece,1993,7.46528698909173,1.04019830146096,6
Greenland,1993,1.52696622350714,1.67974588562842,0
Grenada,1993,1.52696622350714,0.315381828272477,0
Guam,1993,0.521928184520305,0.11643740250809999,0
Guatemala,1993,0.521928184520305,0.11643740250809999,0
Guinea,1993,0.156585939365575,0.0475426316994835,0
Guinea-Bissau,1993,0.182093325704581,0.022702324532129198,0
Guyana,1993,1.44535305731952,0.0602143872947472,0
Haiti,1993,0.0938251774234105,0.0251752887677523,0
Honduras,1993,0.5394467167530279,0.0913301631344466,0
"Hong Kong SAR, China",1993,11.3643102115467,2.03955173666776,2
Hungary,1993,5.63648277681836,0.387398772279767,7
Iceland,1993,7.50782064650678,2.35797951368838,6
India,1993,0.703544619470025,0.0301159002272177,0
Indonesia,1993,0.9718566901843272,0.082790526623892,0
"Iran, Islamic Rep.",1993,3.87249557173735,0.10673075868750499,7
Iraq,1993,4.683175550711,0.00544415797791851,7
Ireland,1993,8.8695987233594,1.4657061554980502,2
Isle of Man,1993,0.201437617533161,0.082790526623892,0
Israel,1993,7.69815624406006,2.35797951368838,6
Italy,1993,6.98429142363747,1.8738763896913198,6
Jamaica,1993,3.34865045764219,0.21895282923426798,7
Japan,1993,8.889440754952778,3.56819639422506,6
Jordan,1993,2.90368408488373,0.1334228922068,7
Kazakhstan,1993,13.3297339694,0.142907817700902,1
