country,year,co2,gdp,label
Afghanistan,2018,0.200151071015376,0.048566841872980805,1
Albania,2018,1.93973156347946,0.528766369446913,1
Algeria,2018,3.59165741835207,0.414201855842917,2
American Samoa,2018,1.88024626821933,1.1521609779845299,1
Andorra,2018,5.97340536048203,4.17919698372411,2
Angola,2018,0.8873803639083899,0.328964399476678,1
Antigua and Barbuda,2018,5.50466338464095,1.6679591662454498,2
Argentina,2018,3.987234198058899,1.17951593866287,2
Armenia,2018,1.88024626821933,0.42205403207914494,1
Aruba,2018,0.718570495664028,3.02532793580195,1
Australia,2018,15.475516485656,5.718077940016141,0
Austria,2018,7.14663762463773,5.14614332150082,0
Azerbaijan,2018,3.22140218320925,0.473984171028393,1
"Bahamas, The",2018,5.86046391017413,3.3290028135412997,2
Bahrain,2018,19.592975838515603,2.4085955988096,0
Bangladesh,2018,0.5128373137702961,0.169813208078712,1
Barbados,2018,4.36087077867709,1.77452553725928,2
Belarus,2018,6.25402079970694,0.636006247301284,2
Belgium,2018,8.179711061136139,4.75195530968943,0
Belize,2018,1.77512784836231,0.5001422156634331,1
Benin,2018,0.688722324311593,0.124182529800958,1
Bermuda,2018,1.77512784836231,11.3023185594268,2
Bhutan,2018,1.82927799192997,0.324347743748718,1
Bolivia,2018,2.00032766265544,0.354859078021377,1
Bosnia and Herzegovina,2018,6.78113160660171,0.6070349081292921,2
Botswana,2018,3.64230521985371,0.75038785883646,2
Brazil,2018,2.04187419904738,0.915138173161536,1
British Virgin Islands,2018,4.782754886893,0.73614009618002,2
Brunei Darussalam,2018,16.644908616187998,3.16284762566009,0
Bulgaria,2018,5.854773433933519,0.944670077185518,2
Burkina Faso,2018,0.2161864845880299,0.0804500537821516,1
Burundi,2018,0.0527946300523678,0.0238783467020173,1
Cabo Verde,2018,1.14020052817031,0.361646453749713,1
Cambodia,2018,0.686777894736518,0.151212698889384,1
Cameroon,2018,0.34184290843119,0.158524053445546,1
Canada,2018,15.4970252672198,4.654852036008091,0
Cayman Islands,2018,2.2023000938601403,8.605973921684539,2
Central African Republic,2018,0.0707187056333878,0.047595381386481304,1
Chad,2018,0.0691315979407054,0.07261510070885491,1
Chile,2018,4.6248722447118,1.5888144355397,2
China,2018,7.405211347497361,0.9905342003892531,2
Colombia,2018,1.6006506184645,0.672958333198168,1
Comoros,2018,0.31237910327974,0.142829046324322,1
"Congo, Dem. Rep.",2018,0.0261692628875174,0.0560807358238634,1
"Congo, Rep.",2018,0.613992585944184,0.26066153307839,1
Costa Rica,2018,1.65218405330354,1.2485423896168,1
Cote d'Ivoire,2018,0.39530538358065,0.231405095836881,1
Croatia,2018,4.05592876243046,1.52275600968096,2
Cuba,2018,2.2023000938601403,0.8824194008438421,1
Curacao,2018,2.2023000938601403,1.96308934873019,1
Cyprus,2018,6.07940050216016,2.93341109348657,2
Czech Republic,2018,9.64070499819002,2.3419735613650197,2
Denmark,2018,5.761494163596059,6.15919288698958,0
Djibouti,2018,0.51098993349831,0.314186171059002,1
Dominica,2018,2.5130539189679704,0.7687462963480051,1
Dominican Republic,2018,2.36375764821923,0.805064407623416,1
Ecuador,2018,2.3138123004790496,0.629593466163992,1
"Egypt, Arab Rep.",2018,2.5020421422902204,0.253712518504712,1
El Salvador,2018,1.0606254107781998,0.405262477533742,1
Equatorial Guinea,2018,5.09562509645018,1.00056167917268,2
Eritrea,2018,0.231696216140132,0.253712518504712,1
Estonia,2018,12.103085000722402,2.30523012559586,0
Eswatini,2018,0.959275667664665,0.41058936827893905,1
Ethiopia,2018,0.149050931014413,0.0771524866349431,1
Faroe Islands,2018,4.61924120513374,6.29181461936121,0
Fiji,2018,2.15056197580052,0.631741372015123,1
Finland,2018,8.042752049895519,4.99644999098426,0
France,2018,4.61924120513374,4.15724850099629,2
French Polynesia,2018,9.85358731175486,0.356233094270256,2
Gabon,2018,2.17527220393767,0.795900726736376,1
"Gambia, The",2018,0.249989912687734,0.0732720727318856,1
Georgia,2018,2.53854169098541,0.472278778321766,1
Germany,2018,8.55838981170216,4.79501808142041,0
Ghana,2018,0.541201382411755,0.226086056729337,1
Gibraltar,2018,0.541201382411755,0.226086056729337,1
Greece,2018,6.08317505028006,1.97473425837935,2
Greenland,2018,2.69181419303897,5.427082230552379,1
Grenada,2018,2.69181419303897,1.04668822111958,1
Guam,2018,1.11396927255543,3.65566749110213,1
Guatemala,2018,1.11396927255543,0.447842464550944,1
Guinea,2018,0.25132323293185,0.0955111281136711,1
Guinea-Bissau,2018,0.1653947278563139,0.0802767385116156,1
Guyana,2018,3.13219265038697,0.6145819276643769,1
Haiti,2018,0.299374738328049,0.14793458268884999,1
Honduras,2018,1.01903275747031,0.249286896769136,1
"Hong Kong SAR, China",2018,10.254533148094,4.85426818699161,0
Hungary,2018,4.7455062439364095,1.6427372761147798,2
Iceland,2018,6.237224321772731,7.44698040591559,0
India,2018,1.79982544579379,0.199691508739789,1
Indonesia,2018,2.17846155349724,0.389385957814877,1
"Iran, Islamic Rep.",2018,7.69301259933288,0.359848345396129,2
Iraq,2018,4.8951953608097805,0.591585085369644,2
Ireland,2018,7.62432519277565,7.90689746116787,0
Isle of Man,2018,0.3754948799663211,8.91126677158571,2
Israel,2018,6.97640383662809,4.20634531274811,0
Italy,2018,5.37637433931087,3.46052627252058,2
Jamaica,2018,2.8996341554415204,0.535999378939638,1
Japan,2018,8.7422577098865,3.98081685608793,0
Jordan,2018,2.4785952726866203,0.43081510738997003,1
Kazakhstan,2018,12.0619691393056,0.981262637077396,0
Kenya,2018,0.358028407608337,0.17940911754468,1
