country,year,co2,gdp,label
Afghanistan,1998,0.0531974990082466,1.9077687427351298,0
Albania,1998,0.575350084544499,0.0813789396580449,0
Algeria,1998,2.46880459713011,0.15960039257404202,0
American Samoa,1998,1.1162254466590602,0.060917165368465996,0
Andorra,1998,7.639538509510451,1.8895110661321,1
Angola,1998,0.7402536524388659,0.0423619048972815,0
Antigua and Barbuda,1998,4.50702686461164,0.994085222769034,0
Argentina,1998,3.69265825392029,0.82895075682025,0
Armenia,1998,1.1162254466590602,0.060917165368465996,0
Aruba,1998,1.18679297645104,1.9077687427351298,0
Australia,1998,17.511624178290802,2.13459709868552,2
Austria,1998,8.107272236986589,2.73618751106437,1
Azerbaijan,1998,4.9778844938708495,0.0561906807871869,0
"Bahamas, The",1998,7.811424638678599,2.35141775636614,1
Bahrain,1998,25.2730582029894,1.00762698786937,2
Bangladesh,1998,0.156908687897926,0.0407429176197808,0
Barbados,1998,4.71533486303252,1.04594424704914,0
Belarus,1998,5.68378190485649,0.151553074263849,0
Belgium,1998,11.7034113861324,2.53384432934904,1
Belize,1998,1.9544143705917096,0.29930335985545997,0
Benin,1998,0.200918817206378,0.0379441767515178,0
Bermuda,1998,1.9544143705917096,5.13717408069836,0
Bhutan,1998,0.637870363479795,0.0643988226336077,0
Bolivia,1998,1.06338818695525,0.104949937364874,0
Bosnia and Herzegovina,1998,2.88136746057802,0.110239068809628,0
Botswana,1998,2.33528172826078,0.30399649435951903,0
Brazil,1998,1.71251622188884,0.5087079072323749,0
British Virgin Islands,1998,5.69034582505656,0.39217184738401,0
Brunei Darussalam,1998,13.505256396196,1.26941489574427,1
Bulgaria,1998,6.12708140915848,0.182040509424896,0
Burkina Faso,1998,0.0802281250267807,0.0255718236662883,0
Burundi,1998,0.037183351429231,0.014449301730248701,0
Cabo Verde,1998,0.3878665642052489,0.12651978495826,0
Cambodia,1998,0.167234026779857,0.0268990372197648,0
Cameroon,1998,0.45912148055539,0.07673403603123151,0
Canada,1998,16.1418407382375,2.10245850687045,2
Cayman Islands,1998,2.44140934634911,0.23314626913697997,0
Central African Republic,1998,0.0661778140317107,0.02783319014924,0
Chad,1998,0.0604886478895318,0.0224553739501648,0
Chile,1998,3.4324279717575497,0.544657952186233,0
China,1998,2.6024872477223,0.0828580479299572,0
Colombia,1998,1.67056321387481,0.256602419382074,0
Comoros,1998,0.174627751842323,0.0718121269356184,0
"Congo, Dem. Rep.",1998,0.029654424725565,0.0138589100270811,0
"Congo, Rep.",1998,1.09430281561065,0.0660471477355426,0
Costa Rica,1998,1.31970063300939,0.35974345089865,0
Cote d'Ivoire,1998,0.309825768228387,0.12585247100378102,0
Croatia,1998,4.07534197458814,0.569110951979777,0
Cuba,1998,2.44140934634911,0.23314626913697997,0
Curacao,1998,2.44140934634911,0.23314626913697997,0
Cyprus,1998,7.20802016044723,1.5092826254543301,1
Czech Republic,1998,11.5519420172554,0.64897036188033,1
Denmark,1998,11.2627325530865,3.3368142415092,1
Djibouti,1998,0.514354154879384,0.07557594722737511,0
Dominica,1998,1.56733112007181,0.45938633445579596,0
Dominican Republic,1998,2.02205217722429,0.26383132701342504,0
Ecuador,1998,1.91663710689777,0.229388973536506,0
"Egypt, Arab Rep.",1998,1.65059777183047,0.128139691350876,0
El Salvador,1998,0.977963228582605,0.188635996566952,0
Equatorial Guinea,1998,2.8827422219675696,0.0663724751327361,0
Eritrea,1998,0.276463568673324,0.0337886592347593,0
Estonia,1998,11.7302814401842,0.409339247738765,1
Eswatini,1998,1.16335789991448,0.160921409301843,0
Ethiopia,1998,0.0516736139680914,0.0125076141078992,0
Faroe Islands,1998,6.333336678503031,2.4035289644611,1
Fiji,1998,0.974819658363203,0.20660688543708602,0
Finland,1998,11.112840249477198,2.60092694886182,1
France,1998,6.333336678503031,2.4974273858798797,1
French Polynesia,1998,11.809072828571,1.63030238001175,1
Gabon,1998,4.2134555377882,0.383178066770816,0
"Gambia, The",1998,0.2019183862036439,0.0678676178340413,0
Georgia,1998,1.17588645696927,0.085152595816837,0
Germany,1998,10.5200427631926,2.72890593603191,1
Ghana,1998,0.332295427631258,0.0407523237017857,0
Gibraltar,1998,0.332295427631258,0.0407523237017857,0
Greece,1998,8.12741260699469,1.34721376092623,1
Greenland,1998,2.25439361712555,2.0496661371851004,0
Grenada,1998,2.25439361712555,0.437061831736562,0
Guam,1998,0.750483310346576,0.175584958223191,0
Guatemala,1998,0.750483310346576,0.175584958223191,0
Guinea,1998,0.173010996884275,0.045649148413953296,0
Guinea-Bissau,1998,0.147266219208366,0.0178848364736587,0
Guyana,1998,2.3216384664980896,0.095191247710807,0
Haiti,1998,0.160250921136974,0.0455541896058048,0
Honduras,1998,0.757185424421722,0.10234607338073401,0
"Hong Kong SAR, China",1998,11.8829486226924,2.5808970952453,1
Hungary,1998,5.586091557355571,0.47442122642963896,0
Iceland,1998,7.845369589887871,3.10300535989181,1
India,1998,0.823779815126911,0.041329893221522,0
Indonesia,1998,1.26936692941972,0.0463948158190899,0
"Iran, Islamic Rep.",1998,4.57748312866931,0.172383536659019,0
Iraq,1998,3.68358435457913,0.09323097305793329,0
Ireland,1998,10.4156117279734,2.4294854767400698,1
Isle of Man,1998,0.22978189047517,1.84504829363797,0
Israel,1998,8.625020934516831,1.942707798622,1
Italy,1998,7.49243358572755,2.23181373007109,1
Jamaica,1998,3.72574528321414,0.336819471635465,0
Japan,1998,8.94976265822785,3.2423755613380103,1
Jordan,1998,2.9551120302995098,0.160039793131688,0
Kazakhstan,1998,8.646703344825111,0.146866929119877,1
