country,year,co2,gdp,label
Albania,1998,67.0944175552304,48.1907470703125,0
Algeria,1998,43.192734508490204,83.60140625,0
Angola,1998,4.8187176274503125,47.9268408203125,0
Argentina,1998,103.04940716960053,198.66244140625,0
Armenia,1998,100.58016291496146,36.54052978515625,0
Aruba,1998,123.8201875295139,396.55921875,2
Australia,1998,381.6502113482337,358.7622265625,2
Austria,1998,443.68845052310405,435.97890625,2
Azerbaijan,1998,169.76844720360174,34.08475341796875,0
Bahamas,1998,298.82571271073994,356.0478125,2
Bahrain,1998,242.02958906640458,487.1718359375,2
Bangladesh,1998,2.117427116219275,18.295037841796876,0
Barbados,1998,92.44594244323326,145.48818359375,0
Belarus,1998,376.27540195789095,72.93908203125,1
Belgium,1998,864.6491451990532,402.5246875,3
Belize,1998,20.09779111312896,57.6563134765625,0
Benin,1998,1.4205571179336507,23.58280029296875,0
Bhutan,1998,3.5337648810474724,38.1085986328125,0
Bolivia,1998,15.112026560624864,54.694697265625,0
Botswana,1998,15.637808064187453,99.111357421875,0
Brazil,1998,31.55228002472934,113.87623046875,0
Bulgaria,1998,410.4987165201528,108.484208984375,1
Burkina Faso,1998,0.6524503079815339,12.541370849609375,0
Burundi,1998,0.43936162058395095,8.700438232421876,0
Cambodia,1998,1.439127527561388,12.52339599609375,0
Cameroon,1998,3.322254577328457,27.7504736328125,0
Canada,1998,547.9193899037682,346.9708984375,2
Cape Verde,1998,5.595125339501542,33.198349609375,0
Central African Republic,1998,1.101995574948415,10.78453857421875,0
Chad,1998,0.46432306822961733,9.802344360351562,0
Chile,1998,68.37918043466517,152.714716796875,0
China,1998,47.755905244426756,30.0442724609375,0
Colombia,1998,34.68942546273256,94.73818359375,0
Comoros,1998,1.9441521844607983,26.39297607421875,0
Congo,1998,4.3261764825388935,44.484091796875,0
Costa Rica,1998,18.42066105636762,121.48197265625,0
Croatia,1998,156.0545291510084,177.4961328125,0
Cyprus,1998,102.22685395305429,302.6210546875,0
Denmark,1998,521.1808343764413,460.9637109375,2
Dominica,1998,21.257516807127047,92.875361328125,0
Dominican Republic,1998,24.547268319621445,86.704375,0
Ecuador,1998,26.711593189267262,88.2638671875,0
Egypt,1998,19.433339619479405,71.3821240234375,0
El Salvador,1998,14.708137217520633,64.651640625,0
Equatorial Guinea,1998,1.8331944202308426,81.65994140625,0
Estonia,1998,949.7195900342518,163.328203125,3
Ethiopia,1998,0.5770372739085169,6.9121636962890625,0
Fiji,1998,26.594705549568385,90.751083984375,0
Finland,1998,354.48640246031897,362.93390625,2
France,1998,473.6620521188263,374.134375,2
Gabon,1998,64.75047049132019,194.6524609375,0
Gambia,1998,1.8320054161283552,21.52681884765625,0
Georgia,1998,135.34859556375747,45.1148876953125,0
Germany,1998,892.6602163206664,410.2261328125,3
Ghana,1998,3.8265156066145556,27.2329541015625,0
Greece,1998,195.71434537467653,274.15744140625,0
Grenada,1998,22.345381782235048,104.403388671875,0
Guatemala,1998,8.686674298029333,63.38337890625,0
Guinea,1998,2.587922181869975,16.7969189453125,0
Guyana,1998,71.35667704513024,75.854365234375,0
Haiti,1998,2.364655197118756,29.4181494140625,0
Honduras,1998,7.6381621147029675,40.7755029296875,0
Hong Kong,1998,93.73331873388024,335.1719140625,0
Hungary,1998,384.9104004812533,179.31357421875,1
Iceland,1998,210.7664729591659,390.174375,2
India,1998,12.00210133387841,23.6440869140625,0
Indonesia,1998,17.075574195303638,55.3130322265625,0
Iran,1998,76.55091620528248,96.69400390625,0
Iraq,1998,38.81976957452607,71.124287109375,0
Ireland,1998,258.35299612252095,406.8489453125,2
Israel,1998,111.87675083912268,279.7064453125,0
Italy,1998,261.09711059114755,408.4474609375,2
Jamaica,1998,88.98766312380698,93.28115234375,0
Japan,1998,310.63237039959085,355.88625,2
Jordan,1998,20.588757321212924,84.03646484375,0
Kazakhstan,1998,453.80066082077127,89.989013671875,1
Kenya,1998,3.719230842626458,32.74127685546875,0
Kiribati,1998,6.896244818336991,21.6020654296875,0
Kuwait,1998,267.5452436743843,597.25796875,2
Kyrgyzstan,1998,104.61979183554848,28.9341748046875,0
Laos,1998,1.7880965140331828,26.08043701171875,0
Latvia,1998,422.66104738278585,117.537998046875,1
Lebanon,1998,51.268017113381894,148.22296875,0
Lesotho,1998,6.467307796558716,16.433211669921874,0
Lithuania,1998,457.39283396150256,133.17908203125,1
Luxembourg,1998,817.9348763663934,881.85796875,3
Madagascar,1998,1.4238400722092615,15.7162939453125,0
Malawi,1998,1.3067681820380443,11.378099365234375,0
Malaysia,1998,47.248913282755744,144.487412109375,0
Mali,1998,0.6248943616308873,16.280142822265624,0
Malta,1998,98.56608086467674,222.0157421875,0
Mauritania,1998,6.203672020605814,45.2062353515625,0
Mauritius,1998,26.653803976855162,109.536767578125,0
Mexico,1998,79.3072339345884,169.54330078125,0
Moldova,1998,389.4254554542688,51.2435498046875,1
Mongolia,1998,68.7470128291067,44.1592919921875,0
Montenegro,1998,93.0607017901965,132.359990234375,0
Morocco,1998,16.653383895246222,43.4937939453125,0
Mozambique,1998,2.8380706384606533,5.878637084960937,0
Namibia,1998,4.711650744133647,65.9216064453125,0
Nepal,1998,0.9091702517842657,19.454510498046876,0
Netherlands,1998,457.9048681582695,439.3356640625,2
New Zealand,1998,213.57458621391908,305.99322265625,0
Nicaragua,1998,10.918649955270226,36.76933837890625,0
Niger,1998,0.7110348501908408,10.166693115234375,0
Nigeria,1998,7.387195468651469,29.6289208984375,0
Norway,1998,306.1830946987102,549.89703125,2
Oman,1998,55.9158245376503,364.124375,0
Pakistan,1998,7.031151728183774,31.6989013671875,0
Panama,1998,27.009681119616495,141.426259765625,0
Papua New Guinea,1998,5.846075062072232,30.28928955078125,0
Paraguay,1998,9.115840238180352,92.265068359375,0
Peru,1998,29.839560026394444,63.5443310546875,0
Philippines,1998,11.745494416623112,43.1215234375,0
Poland,1998,520.5394754441143,147.013427734375,1
Portugal,1998,131.62996787514976,285.25517578125,0
Puerto Rico,1998,0.06421336567040964,278.9444921875,0
Romania,1998,334.59269641131584,118.2941015625,1
Russia,1998,555.342774383565,123.5815234375,1
Rwanda,1998,0.9455950184870133,8.741889038085937,0
Saint Lucia,1998,26.442518222810342,129.526181640625,0
Samoa,1998,11.780449856553139,44.4622607421875,0
Saudi Arabia,1998,148.50944996294854,431.1108203125,2
Senegal,1998,5.187902034649252,24.634609375,0
Serbia,1998,232.7446330437528,91.960537109375,0
Seychelles,1998,37.18112735487966,188.9793359375,0
Sierra Leone,1998,2.4864584221793,10.586839599609375,0
Singapore,1998,178.8660310133275,499.17375,2
Slovakia,1998,535.6221175227295,154.971494140625,1
Slovenia,1998,239.7524096112733,241.515390625,0
Solomon Islands,1998,5.529340455877825,27.9023779296875,0
South Africa,1998,190.26507048257096,106.452373046875,0
South Korea,1998,115.98329112292176,191.84224609375,0
Spain,1998,174.0512848667003,318.76439453125,0
Sri Lanka,1998,7.764740364699883,54.4348388671875,0
Sudan,1998,3.0654554688544686,37.70704345703125,0
Suriname,1998,109.02833149957931,132.9467578125,0
Sweden,1998,370.0639664237038,372.8609375,2
Switzerland,1998,240.35138594345935,567.2450390625,2
Tajikistan,1998,40.21891707317759,12.16431884765625,0
Tanzania,1998,1.289977359221572,13.492059326171875,0
Thailand,1998,29.035673527899274,91.8001953125,0
Togo,1998,2.739999066529441,17.7776416015625,0
Tonga,1998,16.52705459581875,48.5804638671875,0
Tunisia,1998,28.637883487182908,71.88337890625,0
Turkey,1998,45.34281765365938,153.845537109375,0
Turkmenistan,1998,183.42121643286885,38.492109375,0
Uganda,1998,0.7288835658556578,12.00446044921875,0
Ukraine,1998,613.67144605429,69.5639892578125,1
United Arab Emirates,1998,145.56214357414245,1001.004375,3
United Kingdom,1998,997.5313810604273,366.9951953125,3
United States,1998,863.1651051837478,470.0461328125,3
Uruguay,1998,67.2130817688707,151.910478515625,0
Uzbekistan,1998,109.11235994285722,28.084609375,0
Vietnam,1998,10.03636976623429,27.017705078125,0
Zambia,1998,8.291723489366273,19.330037841796877,0
Zimbabwe,1998,33.465340448050206,45.7958203125,0
