country,year,co2,gdp,label
Albania,1997,66.4808119842903,44.0031884765625,0
Algeria,1997,40.8182723178569,80.7474951171875,0
Angola,1997,4.614485346267372,47.2815673828125,0
Argentina,1997,99.98522519662464,193.47537109375,0
Armenia,1997,99.3583503358606,33.789443359375,0
Aruba,1997,123.8201875295139,397.1409375,2
Australia,1997,368.71168762933144,346.5319140625,2
Austria,1997,436.20636421001035,421.366640625,1
Azerbaijan,1997,166.7113389033521,31.281640625,0
Bahamas,1997,293.97295748126754,377.038828125,2
Bahrain,1997,229.55442039405446,479.570703125,1
Bangladesh,1997,1.9819151608633894,17.75964111328125,0
Barbados,1997,88.5420988158432,140.860654296875,0
Belarus,1997,370.2558211607523,66.984580078125,5
Belgium,1997,853.4780907229195,395.6237109375,3
Belize,1997,19.184666100791567,57.75287109375,0
Benin,1997,1.3371401071710158,23.365458984375,0
Bhutan,1997,3.0629978720821005,36.80665283203125,0
Bolivia,1997,14.192020359764433,53.120810546875,0
Botswana,1997,14.367392871372651,100.941357421875,0
Brazil,1997,30.078340847910983,115.24111328125,0
Bulgaria,1997,402.6580722396631,103.828515625,5
Burkina Faso,1997,0.614567666362556,12.01950927734375,0
Burundi,1997,0.4200318924377342,8.391968383789063,0
Cambodia,1997,1.3272486107633887,12.282996826171875,0
Cameroon,1997,3.2099102775700805,27.199013671875,0
Canada,1997,534.1631459315358,340.3445703125,1
Cape Verde,1997,5.329505739704526,30.1083544921875,0
Central African Republic,1997,1.0625916807309508,10.552576904296876,0
Chad,1997,0.4382746681419362,9.49080810546875,0
Chile,1997,65.48243826826248,148.280166015625,0
China,1997,45.399158434352515,28.12711181640625,0
Colombia,1997,33.43335001348652,95.800869140625,0
Comoros,1997,1.834684156056474,26.7558251953125,0
Congo,1997,4.3261764825388935,44.143134765625,0
Costa Rica,1997,17.410378532084344,115.959375,0
Croatia,1997,151.33736754898698,173.5587109375,0
Cyprus,1997,96.94732590324477,288.7116796875,2
Denmark,1997,510.77343048871853,452.6013671875,1
Dominica,1997,20.199678293028306,88.978984375,0
Dominican Republic,1997,22.963114115008157,82.55564453125,0
Ecuador,1997,25.47202410977168,87.238291015625,0
Egypt,1997,18.338955816628083,68.97521484375,0
El Salvador,1997,13.803649616374745,63.545400390625,0
Equatorial Guinea,1997,1.6756884557241354,68.684931640625,0
Estonia,1997,936.9623373567752,155.038447265625,3
Ethiopia,1997,0.5515272727838607,7.373295288085938,0
Fiji,1997,25.775547826012136,90.42408203125,0
Finland,1997,343.77130855146737,345.067734375,2
France,1997,467.2574823801731,362.506875,1
Gabon,1997,62.675869153182596,192.84529296875,0
Gambia,1997,1.7426392982684353,21.45031005859375,0
Georgia,1997,134.02950791652034,42.686953125,0
Germany,1997,881.5847883508669,402.1884765625,3
Ghana,1997,3.639964129386331,26.6612890625,0
Greece,1997,186.21585963022912,265.34609375,2
Grenada,1997,20.943318611585006,93.84236328125,0
Guatemala,1997,8.202509226117956,61.8117236328125,0
Guinea,1997,2.4895763802910977,16.626619873046874,0
Guyana,1997,69.09591629303374,76.7226025390625,0
Haiti,1997,2.2580718197917373,29.3060888671875,0
Honduras,1997,7.184086530443234,40.49974609375,0
Hong Kong,1997,88.53560399339553,359.1065625,2
Hungary,1997,378.7739764839212,172.18173828125,5
Iceland,1997,203.69336737293477,367.329375,2
India,1997,11.382771188683797,22.6804296875,0
Indonesia,1997,16.29165495271876,64.5807275390625,0
Iran,1997,73.10087084701996,95.88880859375,0
Iraq,1997,37.19936955404788,54.4003466796875,0
Ireland,1997,250.24879452148062,378.0116796875,2
Israel,1997,105.67982086029588,274.647578125,2
Italy,1997,253.27248918204054,401.2990234375,2
Jamaica,1997,85.55903121515101,96.433515625,0
Japan,1997,300.91089372947005,361.446171875,2
Jordan,1997,19.325844646965155,83.184970703125,0
Kazakhstan,1997,446.05962924627585,90.160029296875,5
Kenya,1997,3.5360630969195364,32.59794677734375,0
Kiribati,1997,6.672884662277493,20.6190625,0
Kuwait,1997,255.4670333364333,616.8758984375,1
Kyrgyzstan,1997,103.72778772070136,28.770986328125,0
Laos,1997,1.6791821474936832,25.553515625,0
Latvia,1997,418.17296940373956,109.49724609375,5
Lebanon,1997,48.30130139155978,144.35302734375,0
Lesotho,1997,5.685510392158989,16.42669921875,0
Lithuania,1997,451.5636494542836,123.021015625,5
Luxembourg,1997,806.081970478645,837.028125,4
Madagascar,1997,1.3660719875924778,15.6097412109375,0
Malawi,1997,1.2615377158806207,11.25817626953125,0
Malaysia,1997,43.88287061363646,159.957197265625,0
Mali,1997,0.5835410397373768,15.533338623046875,0
Malta,1997,93.79353105088076,212.5680078125,0
Mauritania,1997,5.9777732452531485,45.1167724609375,0
Mauritius,1997,24.98459293757681,104.35798828125,0
Mexico,1997,76.26139608424434,163.680927734375,0
Moldova,1997,387.4566666137081,54.808544921875,5
Mongolia,1997,66.48490568702724,43.096552734375,0
Montenegro,1997,90.25791044871325,125.792666015625,0
Morocco,1997,15.828962412299374,41.087763671875,0
Mozambique,1997,2.804345698957443,5.483477783203125,0
Namibia,1997,4.003689893152038,65.0839794921875,0
Nepal,1997,0.83638782515669,19.280467529296875,0
Netherlands,1997,447.91495628504964,422.3548828125,1
New Zealand,1997,207.8023749114803,306.278046875,2
Nicaragua,1997,10.430375258045315,36.06283935546875,0
Niger,1997,0.6844242117581223,9.578568115234376,0
Nigeria,1997,7.214477651931389,29.61198486328125,0
Norway,1997,298.4755972183451,539.034375,1
Oman,1997,52.35381917873355,355.081796875,2
Pakistan,1997,6.620928929028696,31.8035107421875,0
